subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
04307bea68a133c549ac95b791a8e94d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""July"":0,""April"":0,""September"":0,""June"":0,""March"":1,""February"":0,""January"":0,""December"":0,""August"":0,""May"":1,""November"":0}",NA,7977,6/12/20 17:36,39841
1af6565eabff67058f2c358457348018,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"July
",NA,16000,6/12/20 17:36,39842
7cd94353a0b71c4eff5bb0d6f61fdbaa,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""September"":0,""June"":0,""October"":0,""December"":1,""November"":0,""August"":0,""February"":0,""April"":1,""March"":0,""May"":0,""January"":0}",NA,4140,6/12/20 17:36,39844
cb5a5f09467f848eeb07f07d07c67af8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
January",NA,16000,6/12/20 17:36,39845
dbd01bb1a180e8d388b9305081f488ce,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,7,NA,16000,6/12/20 17:37,39846
1af6565eabff67058f2c358457348018,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""July"":1,""December"":0,""September"":0,""March"":0,""February"":0,""October"":0,""January"":0,""August"":0,""June"":1,""April"":0,""May"":0}",NA,13013,6/12/20 17:38,39847
cb5a5f09467f848eeb07f07d07c67af8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""August"":0,""April"":1,""June"":0,""July"":0,""November"":0,""October"":1,""May"":1,""December"":0,""January"":1,""February"":0,""March"":1}",NA,5730,6/12/20 17:38,39848
17d23a852d2f1185676f338239a9b5b4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""December"":1,""July"":1,""October"":0,""August"":1,""March"":1,""February"":0,""June"":1,""September"":1,""May"":0,""January"":1,""November"":0}",NA,17164,6/12/20 17:38,39849
dbd01bb1a180e8d388b9305081f488ce,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""June"":1,""October"":0,""March"":1,""September"":1,""April"":1,""July"":1,""February"":1,""December"":1,""August"":1,""May"":1,""November"":1}",NA,4654,6/12/20 17:40,39851
d61df838b08879c2e9525dd9f8ec3631,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"DECEMBER 
D",NA,16000,6/12/20 17:41,39853
c20eb049a9bf9feb7bc90c362a4fef47,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 17:41,39855
c20eb049a9bf9feb7bc90c362a4fef47,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""April"":1,""December"":0,""February"":1,""March"":1,""January"":0,""November"":0,""May"":1,""July"":0,""October"":0,""June"":1,""September"":0}",NA,4029,6/12/20 17:42,39857
d61df838b08879c2e9525dd9f8ec3631,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""May"":1,""August"":0,""January"":1,""November"":1,""September"":0,""July"":0,""June"":0,""October"":0,""March"":1,""December"":1,""February"":0}",NA,5520,6/12/20 17:43,39858
7fdba2b09090d7885b411295b5c331d0,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 17:43,39859
c23ea770aafe50f58eecf9847e76f858,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/12/20 17:43,39860
ad70e816355631a0d2b5a0cb0c63c81d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 17:44,39862
7fdba2b09090d7885b411295b5c331d0,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""January"":1,""April"":0,""August"":0,""October"":1,""September"":1,""March"":0,""May"":0,""February"":0,""June"":1,""December"":1,""November"":0}",NA,8223,6/12/20 17:44,39863
c23ea770aafe50f58eecf9847e76f858,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""June"":0,""January"":0,""October"":1,""August"":1,""February"":1,""July"":0,""May"":0,""December"":0,""November"":1,""March"":0,""April"":1}",NA,6187,6/12/20 17:44,39864
ad70e816355631a0d2b5a0cb0c63c81d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""November"":1,""August"":0,""June"":0,""October"":1,""April"":0,""January"":0,""March"":0,""December"":0,""May"":0,""July"":0,""September"":1}",NA,5235,6/12/20 17:45,39865
e10feb9cf3e5509ef3fca17938779f27,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 17:47,39869
1ffd35af8e9f7cf19e8870f13204057e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 17:49,39874
1ffd35af8e9f7cf19e8870f13204057e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""April"":0,""June"":1,""September"":0,""May"":0,""July"":1,""December"":1,""November"":0,""October"":1,""August"":0,""February"":0,""March"":0}",NA,3034,6/12/20 17:51,39877
216815f620c296256e52632f3aece692,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,october,NA,16000,6/12/20 17:52,39879
c3c36def9126b440973747f6eb7dcf79,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/12/20 17:53,39881
95a9ee243b51677af0e2ed0c2de67652,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 17:53,39882
37e46f1ea7af83da751d7ad3834eea66,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"May
May",NA,16000,6/12/20 17:53,39883
216815f620c296256e52632f3aece692,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""December"":1,""June"":0,""November"":1,""January"":0,""August"":0,""September"":1,""October"":1,""April"":0,""February"":0,""July"":0,""May"":0}",NA,13158,6/12/20 17:54,39884
c3c36def9126b440973747f6eb7dcf79,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""December"":0,""May"":0,""June"":0,""April"":1,""November"":0,""January"":0,""August"":0,""October"":0,""July"":1,""March"":0,""February"":0}",NA,4328,6/12/20 17:54,39885
37e46f1ea7af83da751d7ad3834eea66,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""July"":0,""February"":1,""October"":0,""May"":1,""March"":0,""August"":1,""December"":1,""November"":1,""June"":1,""April"":1,""January"":1}",NA,3989,6/12/20 17:54,39886
32566d758002e4d4c18ccccf5f72212e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 17:55,39887
95a9ee243b51677af0e2ed0c2de67652,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""July"":1,""August"":1,""April"":1,""March"":0,""November"":0,""May"":1,""September"":1,""June"":1,""February"":1,""January"":0,""December"":0}",NA,40945,6/12/20 17:55,39888
32566d758002e4d4c18ccccf5f72212e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""August"":0,""January"":1,""September"":0,""March"":0,""April"":1,""July"":1,""February"":0,""December"":0,""November"":0,""May"":0,""October"":0}",NA,37414,6/12/20 17:57,39891
75f322696c20d53f2c0675f807476a2c,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 17:59,39894
75f322696c20d53f2c0675f807476a2c,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""August"":0,""December"":1,""January"":1,""March"":0,""September"":1,""February"":0,""April"":0,""November"":1,""July"":0,""May"":0,""October"":1}",NA,32061,6/12/20 18:01,39897
49c0a351d5345443c6aca27c00c8184f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 18:03,39899
f97e6fc7da0e653b464541b4b10022a7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 18:03,39900
f97e6fc7da0e653b464541b4b10022a7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""March"":1,""July"":1,""June"":0,""October"":0,""February"":0,""January"":0,""August"":0,""April"":1,""September"":0,""December"":0,""May"":0}",NA,11924,6/12/20 18:05,39901
49c0a351d5345443c6aca27c00c8184f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":1,""December"":0,""July"":0,""November"":0,""March"":0,""October"":0,""September"":0,""June"":0,""January"":0,""February"":0,""April"":0}",NA,40725,6/12/20 18:05,39902
7e10008e7b3e9c242bc08a59a4dfb2bf,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 18:05,39903
7e10008e7b3e9c242bc08a59a4dfb2bf,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""July"":0,""February"":0,""June"":0,""May"":0,""August"":0,""April"":0,""September"":0,""November"":0,""December"":0,""March"":0,""January"":1}",NA,1653,6/12/20 18:06,39905
1a49370bb58171216eda716c74cd2c50,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"JUly
",NA,16000,6/12/20 18:09,39910
2d10d6691795beb503daf6b01f2f98ef,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"April
April",NA,16000,6/12/20 18:10,39911
2d10d6691795beb503daf6b01f2f98ef,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""February"":0,""July"":0,""April"":1,""October"":0,""May"":0,""January"":0,""August"":0,""June"":0,""March"":0,""December"":0,""November"":0}",NA,27668,6/12/20 18:11,39912
1a49370bb58171216eda716c74cd2c50,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""June"":0,""March"":0,""December"":1,""January"":0,""November"":0,""August"":1,""July"":1,""September"":0,""February"":1,""October"":1,""May"":0}",NA,125671,6/12/20 18:14,39915
e67e3bcb08c682044bdf5f99872e1407,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"october
october
October",NA,16000,6/12/20 18:14,39917
efcb43ca176338aeba79d33d4e5dc749,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"may
may",NA,16000,6/12/20 18:15,39918
83ad93a34112ad58f44f78f7fdc2e73f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"september
september
septembe",NA,16000,6/12/20 18:16,39921
e67e3bcb08c682044bdf5f99872e1407,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":0,""September"":0,""November"":0,""May"":0,""August"":0,""October"":1,""March"":0,""December"":1,""February"":0,""April"":0,""January"":1}",NA,20199,6/12/20 18:16,39922
efcb43ca176338aeba79d33d4e5dc749,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""December"":0,""July"":0,""August"":0,""April"":0,""October"":1,""May"":1,""January"":1,""November"":0,""February"":1,""September"":0,""March"":0}",NA,2246,6/12/20 18:16,39923
f0df9613c48986db2d2fceba9d5360d2,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"july
june
october
may
",NA,16000,6/12/20 18:16,39924
83ad93a34112ad58f44f78f7fdc2e73f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":0,""April"":0,""June"":0,""December"":1,""October"":1,""August"":1,""March"":0,""February"":1,""September"":1,""July"":0,""January"":1}",NA,19531,6/12/20 18:17,39925
4247b6be7f2fdb5da1f1bec7f23e9f40,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"January
",NA,16000,6/12/20 18:17,39926
f0df9613c48986db2d2fceba9d5360d2,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""November"":0,""January"":0,""December"":0,""April"":0,""August"":1,""July"":1,""March"":1,""October"":1,""February"":0,""May"":0,""June"":1}",NA,31435,6/12/20 18:18,39927
4195e2ee5f1734b980c1d48dcf329699,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"august
august",NA,16000,6/12/20 18:19,39928
4247b6be7f2fdb5da1f1bec7f23e9f40,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""December"":0,""July"":1,""August"":1,""April"":0,""March"":1,""October"":0,""November"":0,""May"":1,""February"":1,""January"":1,""June"":0}",NA,4212,6/12/20 18:19,39929
4195e2ee5f1734b980c1d48dcf329699,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""July"":0,""February"":0,""March"":1,""June"":0,""October"":0,""September"":1,""April"":0,""December"":0,""May"":0,""January"":0,""August"":1}",NA,12400,6/12/20 18:20,39931
51091d5fecf2966cbad0af31942f7512,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"July
July",NA,16000,6/12/20 18:20,39932
51091d5fecf2966cbad0af31942f7512,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""December"":0,""October"":0,""February"":0,""July"":1,""May"":1,""August"":0,""June"":1,""January"":1,""September"":0,""April"":0,""November"":0}",NA,5241,6/12/20 18:21,39933
e448be34c4d63a254fd302bfa459627e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"february
febryary",NA,16000,6/12/20 18:21,39934
e448be34c4d63a254fd302bfa459627e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""May"":0,""March"":0,""January"":0,""June"":1,""December"":0,""September"":0,""August"":0,""April"":0,""October"":0,""February"":1,""July"":1}",NA,6038,6/12/20 18:23,39936
fcf5def9ea74e640fa151ffa45a595fa,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 18:24,39938
435f0069fa89f317fc0e55599833f616,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 18:25,39940
fcf5def9ea74e640fa151ffa45a595fa,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""May"":0,""December"":0,""February"":0,""March"":1,""April"":1,""November"":1,""August"":0,""January"":0,""June"":1,""July"":1,""October"":1}",NA,3487,6/12/20 18:26,39941
435f0069fa89f317fc0e55599833f616,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""June"":0,""February"":0,""July"":0,""December"":0,""May"":0,""September"":0,""November"":0,""August"":1,""April"":0,""January"":0,""October"":0}",NA,96833,6/12/20 18:28,39942
3105c2ead798299d314544b0a2952bd2,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,february,NA,16000,6/12/20 18:36,39950
33e836ac00a7fe14b3855b8dc871cd8c,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"May
May",NA,16000,6/12/20 18:36,39951
3105c2ead798299d314544b0a2952bd2,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""March"":0,""December"":0,""April"":0,""June"":0,""July"":0,""February"":1,""January"":0,""September"":1,""October"":1,""August"":1,""November"":0}",NA,1383,6/12/20 18:37,39952
33e836ac00a7fe14b3855b8dc871cd8c,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""July"":0,""April"":0,""February"":1,""October"":0,""January"":0,""December"":1,""August"":0,""September"":0,""June"":0,""March"":1,""November"":0}",NA,54272,6/12/20 18:39,39954
8214cf307f0d15dafd9f93f05ed66f11,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,,NA,16000,6/12/20 18:46,39959
35501a97b710771c90381186d41ba3ae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,Novenmber,NA,16000,6/12/20 18:48,39960
8214cf307f0d15dafd9f93f05ed66f11,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""October"":1,""July"":1,""August"":0,""December"":1,""November"":1,""March"":0,""April"":0,""May"":0,""January"":1,""February"":1,""June"":0}",NA,78458,6/12/20 18:50,39962
a28ed2d7a970bfeacf9c3bfc8c8510ee,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"March
March",NA,16000,6/12/20 18:51,39964
a28ed2d7a970bfeacf9c3bfc8c8510ee,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""May"":1,""February"":0,""October"":1,""January"":1,""April"":0,""December"":1,""July"":0,""March"":0,""June"":0,""November"":0,""August"":0}",NA,21086,6/12/20 18:52,39966
35501a97b710771c90381186d41ba3ae,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""June"":1,""January"":1,""September"":0,""October"":0,""March"":0,""August"":1,""February"":1,""May"":0,""July"":1,""December"":1,""April"":1}",NA,139096,6/12/20 18:55,39967
f9d8cda53c11789ee0ab0d837208c10f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 19:08,39972
f9d8cda53c11789ee0ab0d837208c10f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""July"":0,""November"":0,""September"":0,""March"":0,""October"":0,""February"":1,""April"":0,""December"":1,""January"":1,""August"":1,""May"":0}",NA,24099,6/12/20 19:10,39973
5e0e6bed7b82e4ecb063fc0a989beba4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 19:14,39975
5e0e6bed7b82e4ecb063fc0a989beba4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""March"":1,""December"":0,""August"":1,""October"":0,""May"":0,""July"":1,""February"":1,""June"":0,""November"":1,""September"":1,""January"":0}",NA,6172,6/12/20 19:15,39977
a79bc83a748cbf4dfb68299eae5c0be4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 19:15,39978
d035a1970e8607c82b6566349aae07e8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"February
",NA,16000,6/12/20 19:17,39981
a79bc83a748cbf4dfb68299eae5c0be4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""August"":1,""January"":1,""March"":0,""December"":1,""June"":0,""April"":1,""October"":0,""May"":0,""September"":0,""July"":0,""February"":0}",NA,8397,6/12/20 19:17,39982
b3d4ff11bd444b31010a4ed89ace6108,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,january,NA,16000,6/12/20 19:17,39983
b3d4ff11bd444b31010a4ed89ace6108,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":1,""December"":1,""April"":0,""January"":1,""July"":0,""June"":1,""October"":0,""August"":0,""February"":0,""September"":0,""March"":0}",NA,1751,6/12/20 19:18,39984
d035a1970e8607c82b6566349aae07e8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""May"":0,""April"":0,""October"":0,""December"":0,""March"":0,""September"":0,""November"":0,""August"":0,""January"":0,""July"":1,""February"":1}",NA,4870,6/12/20 19:18,39985
6b9d0ca953f2934b7865642a3565243f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,january,NA,16000,6/12/20 19:28,39990
39c16c554122852d74a0b505053b14dd,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,November,NA,16000,6/12/20 19:28,39991
6b9d0ca953f2934b7865642a3565243f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""September"":0,""March"":0,""July"":0,""May"":0,""February"":0,""June"":1,""December"":0,""April"":0,""August"":0,""January"":0,""October"":0}",NA,3603,6/12/20 19:29,39992
39c16c554122852d74a0b505053b14dd,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""September"":0,""March"":0,""November"":0,""October"":0,""December"":1,""April"":0,""January"":0,""June"":0,""May"":0,""August"":0,""July"":0}",NA,9561,6/12/20 19:31,39993
5ce193f055d9d8f333556c520c69186a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 19:38,39998
5ce193f055d9d8f333556c520c69186a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""May"":0,""August"":1,""April"":1,""July"":0,""October"":0,""January"":0,""December"":0,""November"":0,""February"":0,""June"":0,""March"":1}",NA,7252,6/12/20 19:39,39999
0b80d9a29c4ce6d8fb67c43e10901513,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/12/20 19:56,40004
0b80d9a29c4ce6d8fb67c43e10901513,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""March"":0,""January"":0,""December"":0,""August"":0,""February"":0,""June"":1,""September"":0,""October"":1,""July"":1,""April"":0,""November"":0}",NA,9952,6/12/20 19:57,40006
4138b6fb4462b8af78f7740f9f4fd264,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 19:59,40007
698dd63b715be73291d278b85dd442b8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 19:59,40009
4138b6fb4462b8af78f7740f9f4fd264,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""October"":0,""July"":0,""February"":0,""August"":0,""April"":0,""September"":0,""December"":0,""May"":0,""June"":0,""January"":1,""March"":0}",NA,13143,6/12/20 20:00,40010
698dd63b715be73291d278b85dd442b8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""June"":1,""April"":1,""November"":1,""January"":1,""September"":0,""May"":1,""July"":0,""December"":1,""February"":1,""August"":0,""October"":0}",NA,4924,6/12/20 20:01,40011
bf0f25bf116cba2b573453a8c238035e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"March
March",NA,16000,6/12/20 20:02,40012
bf0f25bf116cba2b573453a8c238035e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""June"":0,""December"":0,""January"":0,""September"":0,""May"":0,""March"":1,""October"":1,""February"":0,""July"":0,""August"":0,""November"":0}",NA,7272,6/12/20 20:03,40015
1ee8fbffa3b97f76013b5e8cda5eced6,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 20:05,40019
1ee8fbffa3b97f76013b5e8cda5eced6,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""May"":1,""February"":0,""January"":1,""August"":1,""April"":1,""July"":1,""September"":0,""November"":1,""October"":0,""March"":1,""June"":0}",NA,6440,6/12/20 20:06,40023
25e42b1f7f687e29f4460048ad4214b7,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,october,NA,16000,6/12/20 20:08,40024
25e42b1f7f687e29f4460048ad4214b7,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""February"":0,""June"":0,""July"":0,""October"":1,""March"":0,""August"":0,""January"":0,""December"":1,""November"":1,""April"":0,""September"":1}",NA,6325,6/12/20 20:10,40025
f16c5de0a709978819b2b953ea622780,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,september,NA,16000,6/12/20 20:10,40026
f16c5de0a709978819b2b953ea622780,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""January"":0,""April"":1,""August"":0,""September"":1,""November"":0,""March"":0,""February"":1,""June"":0,""May"":0,""December"":0,""July"":0}",NA,12586,6/12/20 20:12,40027
