subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
cde074cc6777b7d8e9934408de1303e7,0,120983,1057776,Female,No,No,Unfortunately I was distracted for a moment with a slight emergency and tried to enter September off the top of my head-ha!,8/19/20 1:37,16734
0973bff43858a987f5ecfe9c7372aa36,1,147853,1189572,Female,No,No,"I started thinking about random months, but selected December and June and realized those were no good. So then I started at the beginning of the year with January.  When I got to March and April the timer was getting low so I panicked and entered March since those two months were the same (both letter R).  If I had not panicked and gone one more month I would have hit May which would have been the ""correct"" answer.  Oh well.",8/19/20 1:38,16735
e7eea4a5e1daf7a54de527b9af4bee6f,1,200761,1247579,Male,No,No,start at the beginning of the calendar  and hope i found one with a later letter,8/19/20 2:01,16736
ebdf5104a6aa4e1cfa0b55c9ab38ec7e,1,208666,1312385,Female,No,No,Random words just popped into my head without my consciousness. ,8/19/20 2:08,16737
e077ea49009a72d1247175a586fdf421,0,69033,1152738,Female,No,No,I went chronologically and wrote that as I was worried about the timer. ,8/19/20 2:10,16738
dd9ac98d11820de1fe565234e5cfead8,0,102243,857052,Female,No,No,i typed out the first three letters of all the months and then picked the right answer,8/19/20 2:21,16739
1984021933dfbbe68fcfd9ab95b68660,1,142065,1837478,Female,No,No,"I have no questions at this time. My strategy was to think of words that fit the prompt and figure out which one was the best answer. I thought of ""May"" third and went through a few more months to make sure it was the best answer.",8/19/20 2:29,16740
26a514844e876a38004cd8c019275cb1,1,81290,1215360,Female,No,No,,8/19/20 2:38,16741
9d01532b359d30f624e1aae289f0d711,0,84005,1058864,Male,No,Yes,go through all of the months in order in my mind and think about 3rd letter,8/19/20 2:40,16742
f951c7296dcd1c2b46e2105b6a367fae,0,121348,1095936,Female,No,No,I did not have a strategy. I am not good at word patterns because I have ADD.,8/19/20 2:54,16743
77748394ea0061f6d229fcac0f4bd1fa,0,124611,1269175,Male,No,No,No comments at this time.  Try to cycle through and find the latest letter in the alphabet that was third in the words from Part 1.,8/19/20 3:08,16744
d7818ddefe9491c6586c5a293f8a55d3,1,71874,1028010,Male,No,No,"This was an enjoyable and user-friendly HIT.

As a native English speaker with intimate knowledge of the modern Latin language, I simply used memory for the third-letter question. ""Late in the alphabet"" inspired me to think to the letter ""Z"" and move backwards, which ultimately led me to ""November."" The ease of this exercise was greatened by the fact that the criteria for the exercise was ""lateness in the alphabet,"" which naturally leaves only ""November"" as the answer per the Gregorian calendar ",8/19/20 3:11,16745
a1f181fc2a0c258d0a579ad9dfe5fa11,0,82447,1104680,Male,No,No,"I had october stuck in my head for some reason, then I just went through the months.",8/19/20 3:25,16746
9c48adaa65c8da537a35add6a2f6ba5b,1,115324,1490520,Male,No,No,Start backwards in the calender.,8/19/20 3:36,16747
ca9d7315f136187fff304b83bb8f5c91,1,117137,1012156,Male,No,No,just start at the beginnnig of the year and go from there.  i thought about may last but couldnt change my answer quick enough,8/19/20 3:43,16748
016904aab1d3a51edfc89309856d0f56,0,279513,2057829,Female,No,No,This way a fun survey. For the 'third letter' challenge I just thought of a few months and it hit me what i was going to put while i was writing a different answer so i quickly changed it. ,8/19/20 3:47,16749
377414fe50171bfe0eef1f32f7ef58cc,0,154889,1474226,Male,Yes,No,I just thought about it quickly!,8/19/20 3:58,16750
92ce0eacbb06cdac425673e9d579891a,1,217425,922600,Male,No,No,I was going to put September but unfortunately I messed up. It was interesting study!,8/19/20 4:25,16751
c19a28dfeb21a4b3fe7fc47e879348c4,1,124330,968038,Male,No,No,,8/19/20 4:38,16752
869245a7850e74f33d85bfa44ded6c1d,0,118349,1300919,Female,No,No,I went through every month in my mind in order. I picked November but realized when it was too late that I should have picked may.,8/19/20 4:38,16753
52c806729c044152112b07482c140c07,0,228258,2109964,Male,No,No,I think it is to check the memory of the respondents.,8/19/20 4:47,16754
1d846ce68fff6bbe4733f63be2892f6e,0,151049,1262186,Female,No,No,"I tried to imagine which third letter was late in the alphabet, but it was hard.  Obviously May would have been a good choice, but I didn't think of it until after the timer ran out.  I tried to run through the months of the year quickly, but their names got all mixed up in my head, instead of thinking chronologically (Jan, Feb, March, etc).",8/19/20 4:48,16755
b582ba86ffeb37a29d0dea8a6c081c27,0,94588,920145,Female,No,No,"I went through the months in order and determined the third letter. Once I got to May, I realized that it was the second to last letter in the alphabet and that no month would have a z in it so may would be worth the most points. ",8/19/20 14:53,16756
90ffe9b0f60ca070ebd374983c211bd3,0,123549,1030934,Female,No,No,,8/19/20 14:57,16757
6c12c2aca9921d452ef6577979298e23,0,108527,1122281,Female,No,No,i just recall the months of the year in order.,8/19/20 14:58,16758
ba56ae036e6510d2574693569ac763a2,1,171058,929682,Male,No,No,no general strategy,8/19/20 15:01,16759
0b710c09eeda513607a9a4b7d87f82e7,0,142125,1284105,Male,No,No,My strategy was to just go through the months in my head as fast as I could and try to find a letter that was later on in the alphabet.,8/19/20 15:06,16760
61eb9589efb367a5d758f8fe78bf9101,1,66722,1336365,Female,No,No,"I tried to think of the options that I saw, and started with the months I'm in now.",8/19/20 15:17,16761
3efdfedc1a796b3d9d2fc0e946480418,1,72381,950693,Female,No,No,,8/19/20 15:18,16762
1acf5027432a2ea664974d5bec8da789,1,256698,1850120,Male,No,No,,8/19/20 15:18,16763
4e4322a79508b8bb24e26a61e602523f,1,49799,610426,Male,No,No,November came to me first and after running a few more through my head it seemed to be the best choice.,8/19/20 15:22,16764
6c22a2079e49f387a5576f55a6542671,1,149451,1589943,Male,No,No,"I did not really have a strategy but the month names just came to my mind as I considered them. At first I wrote down october, but then realized that november was a better answer. Then I ran out of time.",8/19/20 15:23,16765
540dc8535a587edcb1e4626570e62ed0,0,86813,1064530,Female,No,No,"I went through the months in order, and when I got to may, I knew it was the best.",8/19/20 15:27,16766
53926e50663f195c9db5cd2f07824937,1,142376,1572326,Female,No,No,I said each month in order and said the 3rd letter.,8/19/20 15:36,16767
769222feaaa0f562de587fd513244a45,1,168537,1656577,Female,No,No,"I couldn't help but go back to the list I had made in my head about the values of months from part on. I quickly went through those and tried to figure out how far down the list their third letter was. Seeing May pop up as an answer was frustrating as the study before had that valued at one, so I didn't even think of it. This was fun!",8/19/20 15:42,16768
cb5eb0803dc4c70abfda1466f545277d,1,82610,1009895,Male,No,No,List all the months as fast as possible in my head and focus on third letter.,8/19/20 15:44,16769
d941e03374faa2d6042a160b82e0917a,0,100912,816585,Male,No,No,,8/19/20 15:53,16770
e3f937994dec4161cfbb4a2052350dcf,0,108059,1587927,Male,No,No,No.,8/19/20 15:55,16771
82eccacd939c721c986337ff175708e6,0,109216,1002686,Female,No,No,My strategy was just saying the months in my mind and counting over to the third letter.  That darn timer was distracting!,8/19/20 16:04,16772
34d8b8f41ed6b4d450af0638f9e159b9,1,86289,1144789,Female,No,No,I guess I didn't really have a strategy.,8/19/20 16:13,16773
24d8abada1aa560bd85073f01699fb30,1,145696,1229454,Male,No,No,No comments. My strategy was to try and remember the words and which would be best to use.,8/19/20 16:15,16774
5ed26affdb51553d4ff33b39f4fb6434,1,61075,833426,Female,No,No,I got flustered and did not do well on it so my strategy next time would probably be not to panic,8/19/20 16:23,16775
06a4bc7783377fdc55f060926d3cc161,0,186797,1074676,Male,No,No,"Think of a word from the first part of the study with the highest-scoring third letter. My mind initially went to September because it was the best word in Part 1, but then I thought about it a little more. Right as time was expiring I thought of May, but I didn't want to risk not answering the question so I stayed with October.",8/19/20 16:32,16776
06ba179626086f02f1346843618e6a4f,1,140807,1246352,Female,No,No,"This was a fun study to participate in! Hope I get lots of bonus points for a bonus. 

I knew there was limited time, so I thought of the letters in my head, and wrote the first one that seemed pretty late in the alphabet down. Then I spent the rest of the time thinking of other months and if I should change my answer, but I didn't think of a better one.",8/19/20 16:34,16777
5d23ad601ee5caede43ab19c29c40f58,0,120559,1697088,Female,Yes,No,I find this task to be interesting and fun to do. I thought of the months with the most letters and tried to figure out which ones will fit well.,8/19/20 16:47,16778
49f0b41a8b20ac55842b6d87aca9dbcd,1,70176,819460,Male,No,No,i didnt really think of any strategy i just put down a month i thought worked,8/19/20 16:49,16779
81f9ec11191f40f2b55256fa7f20420c,1,170831,1622036,Female,No,No,To try and remember the months with the 3rd letter latest in alphabet.,8/19/20 16:52,16780
b1a4a5f77f280e38072ddda1e886b311,0,91682,1923927,Male,No,No,I started at January and went through the months. When I came to May I realized there would not be a month with a Z in it so I stopped going further. ,8/19/20 17:28,16781
fa163a9acc420d22c9336a05fb81140a,1,92622,1377396,Male,No,No,"I began by typing the first three letters for each month in order that they appear on the calendar. Once I began typing this out, by the time I got to the month April, I began mentally spelling the first three letters for the remaining months until I came to November. Since the letter ""v"" is pretty near the end of the alphabet, I went with November on instinct and confirmed my selection.",8/19/20 17:37,16782
d2e587993a777e0c2aea737a4531f7ff,1,89494,1022692,Male,No,No,I was just trying to quickly remember all 12 months and see which had the latest 3rd letter in the alphabet.,8/19/20 17:41,16783
25ae608d683a9da3a177a76138c393ac,0,150629,1603551,Female,No,No,"My strategy was to think of a month, consider the third letter, then consider another month and its third letter until I got to the best one.",8/19/20 18:05,16784
917e01317e18afb5488f4a656e563e38,1,100223,1133198,Female,No,No,No. I just thought which month had a letter late in the alphabet and November came right away.,8/19/20 18:08,16785
a5529cf778f0df0b2ad98565442098b5,1,72131,1094406,Female,Yes,No,"I realized if I ran through the months in this order: Jan, Feb, Mar, and once I realized that May was as close as I could get to the letter Z, I quit trying to solve the problem. ",8/19/20 18:10,16786
14c7c80b99c97cd299552158d87f536d,1,131651,1624556,Male,No,No,Spelled them in my head. ran out of time and wrote a short month,8/19/20 18:41,16787
0e19c8a4f1ace5759ab933f9fdbb5eff,0,239521,2294942,Male,No,No,Task was mentally taxing. Strategy was visualize words and recall third letters that are latter in the alphabet ,8/19/20 18:43,16788
22df2a2ab9446dbaeebc32c033302d7e,0,137324,1549567,Male,No,No,"No additional comments.  My strategy for the survey was to imagine the abbreviations for each month, ""Jan, Feb, Mar, etc."".  Once I thought of May, I stopped going through the months and answered.",8/19/20 18:47,16789
